查询日期,Excel代码,匹配Wind代码,证券简称,基本信息查询状态,行情查询状态,缺失指标,缺失字段代码,冲突或校验信息,记录状态,原因,来源会话,原始请求ID
2026-09-11,199291.IB,,,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,bondId;name;issuer;bondType;issueDate;maturityDate;issueAmountYi;couponPct;currency;yieldPct;remainingYears;duration;outstandingBalanceYi;closeNetPrice,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,199290.IB,,,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,bondId;name;issuer;bondType;issueDate;maturityDate;issueAmountYi;couponPct;currency;yieldPct;remainingYears;duration;outstandingBalanceYi;closeNetPrice,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,199289.IB,,,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,bondId;name;issuer;bondType;issueDate;maturityDate;issueAmountYi;couponPct;currency;yieldPct;remainingYears;duration;outstandingBalanceYi;closeNetPrice,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,199288.IB,,,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,bondId;name;issuer;bondType;issueDate;maturityDate;issueAmountYi;couponPct;currency;yieldPct;remainingYears;duration;outstandingBalanceYi;closeNetPrice,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,199287.IB,,,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,bondId;name;issuer;bondType;issueDate;maturityDate;issueAmountYi;couponPct;currency;yieldPct;remainingYears;duration;outstandingBalanceYi;closeNetPrice,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,199286.IB,,,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,bondId;name;issuer;bondType;issueDate;maturityDate;issueAmountYi;couponPct;currency;yieldPct;remainingYears;duration;outstandingBalanceYi;closeNetPrice,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,199285.IB,,,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,bondId;name;issuer;bondType;issueDate;maturityDate;issueAmountYi;couponPct;currency;yieldPct;remainingYears;duration;outstandingBalanceYi;closeNetPrice,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,199284.IB,,,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,bondId;name;issuer;bondType;issueDate;maturityDate;issueAmountYi;couponPct;currency;yieldPct;remainingYears;duration;outstandingBalanceYi;closeNetPrice,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,199283.IB,,,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,bondId;name;issuer;bondType;issueDate;maturityDate;issueAmountYi;couponPct;currency;yieldPct;remainingYears;duration;outstandingBalanceYi;closeNetPrice,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,199282.IB,,,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,bondId;name;issuer;bondType;issueDate;maturityDate;issueAmountYi;couponPct;currency;yieldPct;remainingYears;duration;outstandingBalanceYi;closeNetPrice,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,199281.IB,,,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,bondId;name;issuer;bondType;issueDate;maturityDate;issueAmountYi;couponPct;currency;yieldPct;remainingYears;duration;outstandingBalanceYi;closeNetPrice,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,199280.IB,,,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,bondId;name;issuer;bondType;issueDate;maturityDate;issueAmountYi;couponPct;currency;yieldPct;remainingYears;duration;outstandingBalanceYi;closeNetPrice,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,199279.IB,,,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,bondId;name;issuer;bondType;issueDate;maturityDate;issueAmountYi;couponPct;currency;yieldPct;remainingYears;duration;outstandingBalanceYi;closeNetPrice,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,199278.IB,,,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,bondId;name;issuer;bondType;issueDate;maturityDate;issueAmountYi;couponPct;currency;yieldPct;remainingYears;duration;outstandingBalanceYi;closeNetPrice,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,199277.IB,,,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,bondId;name;issuer;bondType;issueDate;maturityDate;issueAmountYi;couponPct;currency;yieldPct;remainingYears;duration;outstandingBalanceYi;closeNetPrice,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,199276.IB,,,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,bondId;name;issuer;bondType;issueDate;maturityDate;issueAmountYi;couponPct;currency;yieldPct;remainingYears;duration;outstandingBalanceYi;closeNetPrice,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,199275.IB,,,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,bondId;name;issuer;bondType;issueDate;maturityDate;issueAmountYi;couponPct;currency;yieldPct;remainingYears;duration;outstandingBalanceYi;closeNetPrice,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,199274.IB,,,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,bondId;name;issuer;bondType;issueDate;maturityDate;issueAmountYi;couponPct;currency;yieldPct;remainingYears;duration;outstandingBalanceYi;closeNetPrice,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,199272.IB,,,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,bondId;name;issuer;bondType;issueDate;maturityDate;issueAmountYi;couponPct;currency;yieldPct;remainingYears;duration;outstandingBalanceYi;closeNetPrice,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,199271.IB,,,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,bondId;name;issuer;bondType;issueDate;maturityDate;issueAmountYi;couponPct;currency;yieldPct;remainingYears;duration;outstandingBalanceYi;closeNetPrice,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,199270.IB,,,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,bondId;name;issuer;bondType;issueDate;maturityDate;issueAmountYi;couponPct;currency;yieldPct;remainingYears;duration;outstandingBalanceYi;closeNetPrice,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,199269.IB,,,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,bondId;name;issuer;bondType;issueDate;maturityDate;issueAmountYi;couponPct;currency;yieldPct;remainingYears;duration;outstandingBalanceYi;closeNetPrice,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,199268.IB,,,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,bondId;name;issuer;bondType;issueDate;maturityDate;issueAmountYi;couponPct;currency;yieldPct;remainingYears;duration;outstandingBalanceYi;closeNetPrice,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,199267.IB,,,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,bondId;name;issuer;bondType;issueDate;maturityDate;issueAmountYi;couponPct;currency;yieldPct;remainingYears;duration;outstandingBalanceYi;closeNetPrice,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,199266.IB,,,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,bondId;name;issuer;bondType;issueDate;maturityDate;issueAmountYi;couponPct;currency;yieldPct;remainingYears;duration;outstandingBalanceYi;closeNetPrice,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,199265.IB,,,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,bondId;name;issuer;bondType;issueDate;maturityDate;issueAmountYi;couponPct;currency;yieldPct;remainingYears;duration;outstandingBalanceYi;closeNetPrice,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,199264.IB,,,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,bondId;name;issuer;bondType;issueDate;maturityDate;issueAmountYi;couponPct;currency;yieldPct;remainingYears;duration;outstandingBalanceYi;closeNetPrice,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,199263.IB,,,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,bondId;name;issuer;bondType;issueDate;maturityDate;issueAmountYi;couponPct;currency;yieldPct;remainingYears;duration;outstandingBalanceYi;closeNetPrice,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,199262.IB,,,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,bondId;name;issuer;bondType;issueDate;maturityDate;issueAmountYi;couponPct;currency;yieldPct;remainingYears;duration;outstandingBalanceYi;closeNetPrice,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,199259.IB,,,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,bondId;name;issuer;bondType;issueDate;maturityDate;issueAmountYi;couponPct;currency;yieldPct;remainingYears;duration;outstandingBalanceYi;closeNetPrice,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,199258.IB,,,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,bondId;name;issuer;bondType;issueDate;maturityDate;issueAmountYi;couponPct;currency;yieldPct;remainingYears;duration;outstandingBalanceYi;closeNetPrice,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,199257.IB,,,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,bondId;name;issuer;bondType;issueDate;maturityDate;issueAmountYi;couponPct;currency;yieldPct;remainingYears;duration;outstandingBalanceYi;closeNetPrice,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,199256.IB,,,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,bondId;name;issuer;bondType;issueDate;maturityDate;issueAmountYi;couponPct;currency;yieldPct;remainingYears;duration;outstandingBalanceYi;closeNetPrice,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,199255.IB,,,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,bondId;name;issuer;bondType;issueDate;maturityDate;issueAmountYi;couponPct;currency;yieldPct;remainingYears;duration;outstandingBalanceYi;closeNetPrice,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,199254.IB,,,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,bondId;name;issuer;bondType;issueDate;maturityDate;issueAmountYi;couponPct;currency;yieldPct;remainingYears;duration;outstandingBalanceYi;closeNetPrice,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,199253.IB,,,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,bondId;name;issuer;bondType;issueDate;maturityDate;issueAmountYi;couponPct;currency;yieldPct;remainingYears;duration;outstandingBalanceYi;closeNetPrice,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,199252.IB,,,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,bondId;name;issuer;bondType;issueDate;maturityDate;issueAmountYi;couponPct;currency;yieldPct;remainingYears;duration;outstandingBalanceYi;closeNetPrice,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,199249.IB,,,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,bondId;name;issuer;bondType;issueDate;maturityDate;issueAmountYi;couponPct;currency;yieldPct;remainingYears;duration;outstandingBalanceYi;closeNetPrice,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,199247.IB,,,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,bondId;name;issuer;bondType;issueDate;maturityDate;issueAmountYi;couponPct;currency;yieldPct;remainingYears;duration;outstandingBalanceYi;closeNetPrice,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,199246.IB,,,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,bondId;name;issuer;bondType;issueDate;maturityDate;issueAmountYi;couponPct;currency;yieldPct;remainingYears;duration;outstandingBalanceYi;closeNetPrice,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,199245.IB,,,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,bondId;name;issuer;bondType;issueDate;maturityDate;issueAmountYi;couponPct;currency;yieldPct;remainingYears;duration;outstandingBalanceYi;closeNetPrice,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,199244.IB,,,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,bondId;name;issuer;bondType;issueDate;maturityDate;issueAmountYi;couponPct;currency;yieldPct;remainingYears;duration;outstandingBalanceYi;closeNetPrice,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,199243.IB,,,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,bondId;name;issuer;bondType;issueDate;maturityDate;issueAmountYi;couponPct;currency;yieldPct;remainingYears;duration;outstandingBalanceYi;closeNetPrice,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,199242.IB,,,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,bondId;name;issuer;bondType;issueDate;maturityDate;issueAmountYi;couponPct;currency;yieldPct;remainingYears;duration;outstandingBalanceYi;closeNetPrice,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,199241.IB,,,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,bondId;name;issuer;bondType;issueDate;maturityDate;issueAmountYi;couponPct;currency;yieldPct;remainingYears;duration;outstandingBalanceYi;closeNetPrice,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,199240.IB,,,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,bondId;name;issuer;bondType;issueDate;maturityDate;issueAmountYi;couponPct;currency;yieldPct;remainingYears;duration;outstandingBalanceYi;closeNetPrice,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,199239.IB,,,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,bondId;name;issuer;bondType;issueDate;maturityDate;issueAmountYi;couponPct;currency;yieldPct;remainingYears;duration;outstandingBalanceYi;closeNetPrice,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,199236.IB,,,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,bondId;name;issuer;bondType;issueDate;maturityDate;issueAmountYi;couponPct;currency;yieldPct;remainingYears;duration;outstandingBalanceYi;closeNetPrice,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,199235.IB,,,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,bondId;name;issuer;bondType;issueDate;maturityDate;issueAmountYi;couponPct;currency;yieldPct;remainingYears;duration;outstandingBalanceYi;closeNetPrice,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,199234.IB,,,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,bondId;name;issuer;bondType;issueDate;maturityDate;issueAmountYi;couponPct;currency;yieldPct;remainingYears;duration;outstandingBalanceYi;closeNetPrice,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,199233.IB,,,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,bondId;name;issuer;bondType;issueDate;maturityDate;issueAmountYi;couponPct;currency;yieldPct;remainingYears;duration;outstandingBalanceYi;closeNetPrice,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,199232.IB,,,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,bondId;name;issuer;bondType;issueDate;maturityDate;issueAmountYi;couponPct;currency;yieldPct;remainingYears;duration;outstandingBalanceYi;closeNetPrice,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,199230.IB,,,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,bondId;name;issuer;bondType;issueDate;maturityDate;issueAmountYi;couponPct;currency;yieldPct;remainingYears;duration;outstandingBalanceYi;closeNetPrice,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,199228.IB,,,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,bondId;name;issuer;bondType;issueDate;maturityDate;issueAmountYi;couponPct;currency;yieldPct;remainingYears;duration;outstandingBalanceYi;closeNetPrice,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,199227.IB,,,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,bondId;name;issuer;bondType;issueDate;maturityDate;issueAmountYi;couponPct;currency;yieldPct;remainingYears;duration;outstandingBalanceYi;closeNetPrice,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,199226.IB,,,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,bondId;name;issuer;bondType;issueDate;maturityDate;issueAmountYi;couponPct;currency;yieldPct;remainingYears;duration;outstandingBalanceYi;closeNetPrice,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,199225.IB,,,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,bondId;name;issuer;bondType;issueDate;maturityDate;issueAmountYi;couponPct;currency;yieldPct;remainingYears;duration;outstandingBalanceYi;closeNetPrice,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,199224.IB,,,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,bondId;name;issuer;bondType;issueDate;maturityDate;issueAmountYi;couponPct;currency;yieldPct;remainingYears;duration;outstandingBalanceYi;closeNetPrice,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
2026-09-11,199223.IB,,,pending,pending,稳定债券身份；证券简称；发行人；一般/专项分类；发行日期；到期日期；发行规模（亿元）；票面利率（%）；币种；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；债券余额（亿元）；收盘净价（元）,bondId;name;issuer;bondType;issueDate;maturityDate;issueAmountYi;couponPct;currency;yieldPct;remainingYears;duration;outstandingBalanceYi;closeNetPrice,,not_returned,该日期未取得此代码或其明确跨市场身份的债券行,,
