查询日期,Excel代码,匹配Wind代码,稳定债券身份,证券简称,发行人,一般/专项分类,发行日期,到期日期,发行规模（亿元）,票面利率（%）,币种,收盘价到期收益率（%）,剩余期限（年）,修正久期（年）,债券余额（亿元）,收盘净价（元）,记录覆盖,字段完整,基本信息查询状态,行情查询状态,缺失指标,冲突或校验信息,记录状态,原因,来源会话,原始请求ID
2026-09-11,809092.IB,809092.IB,809092.IB,23北京23,北京市人民政府,general,2023-06-20,2033-06-21,15,2.7,CNY,1.4948,6.7753,6.1861,15,107.7379,已取得,完整,cached,cached,,,eligible,已具备样本汇总所需字段,a2c0db82-090c-488b-968d-250ebecc8e27,a53bb63b-3e2f-416f-ab5b-fa9632bd1c32;8906ebc2-e69a-4e83-99a3-3bac393f3d94
2026-09-11,809091.IB,809091.IB,809091.IB,23北京22,北京市人民政府,general,2023-06-20,2030-06-21,4.15,2.67,CNY,1.3966,3.7753,3.5788,4.15,104.6481,已取得,完整,cached,cached,,,excluded,剩余期限取整为 4 年，不在目标期限内,a2c0db82-090c-488b-968d-250ebecc8e27,a53bb63b-3e2f-416f-ab5b-fa9632bd1c32;8906ebc2-e69a-4e83-99a3-3bac393f3d94
2026-09-11,809090.IB,809090.IB,809090.IB,23北京21,北京市人民政府,,2023-06-20,2026-06-21,1,2.31,CNY,,,,0,,已取得,未完整,partial,partial,一般/专项分类；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；收盘净价（元）,,incomplete,缺失或无效：一般/专项分类、目标日有效到期收益率、到期收益率、剩余期限,a2c0db82-090c-488b-968d-250ebecc8e27,a53bb63b-3e2f-416f-ab5b-fa9632bd1c32;8906ebc2-e69a-4e83-99a3-3bac393f3d94
2026-09-11,809085.IB,809085.IB,809085.IB,23北京16,北京市人民政府,general,2023-06-20,2033-06-21,96.37,2.7,CNY,1.4841,6.7753,6.1867,96.37,107.8094,已取得,完整,cached,cached,,,eligible,已具备样本汇总所需字段,a2c0db82-090c-488b-968d-250ebecc8e27,a53bb63b-3e2f-416f-ab5b-fa9632bd1c32;8906ebc2-e69a-4e83-99a3-3bac393f3d94
2026-09-11,809084.IB,809084.IB,809084.IB,23北京15,北京市人民政府,general,2023-06-20,2028-06-21,32.73,2.49,CNY,1.1851,1.7753,1.7335,32.73,102.2765,已取得,完整,cached,cached,,,excluded,剩余期限取整为 2 年，不在目标期限内,a2c0db82-090c-488b-968d-250ebecc8e27,a53bb63b-3e2f-416f-ab5b-fa9632bd1c32;8906ebc2-e69a-4e83-99a3-3bac393f3d94
2026-09-11,809083.IB,809083.IB,809083.IB,23北京14,北京市人民政府,,2023-06-20,2026-06-21,2.84,2.31,CNY,,,,0,,已取得,未完整,partial,partial,一般/专项分类；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；收盘净价（元）,,incomplete,缺失或无效：一般/专项分类、目标日有效到期收益率、到期收益率、剩余期限,a2c0db82-090c-488b-968d-250ebecc8e27,a53bb63b-3e2f-416f-ab5b-fa9632bd1c32;8906ebc2-e69a-4e83-99a3-3bac393f3d94
2026-09-11,809082.IB,809082.IB,809082.IB,23福建09,福建省人民政府,general,2023-06-06,2030-06-07,105.2264,2.71,CNY,1.3186,3.737,3.542,105.2264,105.0379,已取得,完整,cached,cached,,,excluded,剩余期限取整为 4 年，不在目标期限内,a2c0db82-090c-488b-968d-250ebecc8e27,a53bb63b-3e2f-416f-ab5b-fa9632bd1c32;8906ebc2-e69a-4e83-99a3-3bac393f3d94
2026-09-11,809080.IB,809080.IB,809080.IB,23黑龙江15,黑龙江省人民政府,general,2023-05-16,2028-05-17,170.651,2.64,CNY,1.1453,1.6795,1.638,170.651,102.469,已取得,完整,cached,cached,,,excluded,剩余期限取整为 2 年，不在目标期限内,a2c0db82-090c-488b-968d-250ebecc8e27,a53bb63b-3e2f-416f-ab5b-fa9632bd1c32;8906ebc2-e69a-4e83-99a3-3bac393f3d94
2026-09-11,809055.IB,809055.IB,809055.IB,23河北10,河北省人民政府,general,2023-02-24,2030-02-27,37.84,2.97,CNY,1.3263,3.463,3.2585,37.84,105.5229,已取得,完整,cached,cached,,,eligible,已具备样本汇总所需字段,a2c0db82-090c-488b-968d-250ebecc8e27,a53bb63b-3e2f-416f-ab5b-fa9632bd1c32;8906ebc2-e69a-4e83-99a3-3bac393f3d94
2026-09-11,809046.IB,809046.IB,809046.IB,23辽宁01,辽宁省人民政府,general,2023-02-24,2028-02-27,42,2.83,CNY,0.9602,1.463,1.4223,42,102.7002,已取得,完整,cached,cached,,,excluded,剩余期限取整为 1 年，不在目标期限内,a2c0db82-090c-488b-968d-250ebecc8e27,a53bb63b-3e2f-416f-ab5b-fa9632bd1c32;8906ebc2-e69a-4e83-99a3-3bac393f3d94
2026-09-11,809040.IB,809040.IB,809040.IB,23安徽01,安徽省人民政府,general,2023-01-31,2030-02-01,60.8,3.02,CNY,1.2789,3.3918,3.1874,60.8,105.7389,已取得,完整,cached,cached,,,eligible,已具备样本汇总所需字段,a2c0db82-090c-488b-968d-250ebecc8e27,a53bb63b-3e2f-416f-ab5b-fa9632bd1c32;8906ebc2-e69a-4e83-99a3-3bac393f3d94
2026-09-11,809038.IB,809038.IB,809038.IB,23北京07,北京市人民政府,general,2023-01-31,2030-02-01,18.8553,2.97,CNY,1.3136,3.3918,3.1886,18.8553,105.4552,已取得,完整,cached,cached,,,eligible,已具备样本汇总所需字段,a2c0db82-090c-488b-968d-250ebecc8e27,a53bb63b-3e2f-416f-ab5b-fa9632bd1c32;8906ebc2-e69a-4e83-99a3-3bac393f3d94
2026-09-11,809034.IB,809034.IB,809034.IB,23北京03,北京市人民政府,general,2023-01-31,2033-02-01,22.13,3.02,CNY,1.4747,6.3918,5.8339,22.13,109.3877,已取得,完整,cached,cached,,,excluded,剩余期限取整为 6 年，不在目标期限内,a2c0db82-090c-488b-968d-250ebecc8e27,a53bb63b-3e2f-416f-ab5b-fa9632bd1c32;8906ebc2-e69a-4e83-99a3-3bac393f3d94
2026-09-11,809033.IB,809033.IB,809033.IB,23北京02,北京市人民政府,general,2023-01-31,2028-02-01,6.07,2.82,CNY,0.9997,1.3918,1.3513,6.07,102.5002,已取得,完整,cached,cached,,,excluded,剩余期限取整为 1 年，不在目标期限内,a2c0db82-090c-488b-968d-250ebecc8e27,a53bb63b-3e2f-416f-ab5b-fa9632bd1c32;8906ebc2-e69a-4e83-99a3-3bac393f3d94
2026-09-11,809027.IB,809027.IB,809027.IB,22北京62,北京市人民政府,general,2022-11-10,2029-11-11,10.8736,2.8,CNY,1.2457,3.1671,2.9774,10.8736,104.7951,已取得,完整,cached,cached,,,eligible,已具备样本汇总所需字段,a2c0db82-090c-488b-968d-250ebecc8e27,a53bb63b-3e2f-416f-ab5b-fa9632bd1c32;8906ebc2-e69a-4e83-99a3-3bac393f3d94
2026-09-11,809001.IB,809001.IB,809001.IB,22河北69,河北省人民政府,general,2022-09-09,2032-09-13,121.99,2.72,CNY,1.6682,6.0055,5.4851,121.99,105.9869,已取得,完整,cached,cached,,,excluded,剩余期限取整为 6 年，不在目标期限内,a2c0db82-090c-488b-968d-250ebecc8e27,a53bb63b-3e2f-416f-ab5b-fa9632bd1c32;8906ebc2-e69a-4e83-99a3-3bac393f3d94
2026-09-11,801014.IB,801014.IB,801014.IB,22天津78,天津市人民政府,general,2022-08-16,2027-08-17,28.56,2.62,CNY,0.6744,0.9315,0.9257,28.56,101.7999,已取得,完整,cached,cached,,,excluded,剩余期限取整为 1 年，不在目标期限内,a2c0db82-090c-488b-968d-250ebecc8e27,a53bb63b-3e2f-416f-ab5b-fa9632bd1c32;8906ebc2-e69a-4e83-99a3-3bac393f3d94
2026-09-11,801005.IB,801005.IB,801005.IB,22四川87,四川省人民政府,general,2022-08-17,2029-08-18,51.5612,2.82,CNY,1.24,2.9342,2.8224,51.5612,104.5241,已取得,完整,cached,cached,,,eligible,已具备样本汇总所需字段,a2c0db82-090c-488b-968d-250ebecc8e27,a53bb63b-3e2f-416f-ab5b-fa9632bd1c32;8906ebc2-e69a-4e83-99a3-3bac393f3d94
2026-09-11,801004.IB,801004.IB,801004.IB,22黑龙江37,黑龙江省人民政府,general,2022-08-11,2032-08-12,51.9834,2.97,CNY,1.4887,5.9178,5.4451,51.9834,108.3616,已取得,完整,cached,cached,,,excluded,剩余期限取整为 6 年，不在目标期限内,a2c0db82-090c-488b-968d-250ebecc8e27,a53bb63b-3e2f-416f-ab5b-fa9632bd1c32;8906ebc2-e69a-4e83-99a3-3bac393f3d94
2026-09-11,2605510.IB,2605510.IB,2605510.IB,26重庆债27,重庆市人民政府,general,2026-05-08,2033-05-11,61.3,1.68,CNY,1.599,6.663,6.2321,61.3,100.5054,已取得,完整,cached,cached,,,eligible,已具备样本汇总所需字段,a2c0db82-090c-488b-968d-250ebecc8e27,a53bb63b-3e2f-416f-ab5b-fa9632bd1c32;8906ebc2-e69a-4e83-99a3-3bac393f3d94
2026-09-11,2605509.IB,2605509.IB,2605509.IB,26重庆债26,重庆市人民政府,general,2026-05-08,2029-05-11,25.69,1.34,CNY,1.3882,2.663,2.5902,25.69,99.8728,已取得,完整,cached,cached,,,eligible,已具备样本汇总所需字段,a2c0db82-090c-488b-968d-250ebecc8e27,a53bb63b-3e2f-416f-ab5b-fa9632bd1c32;8906ebc2-e69a-4e83-99a3-3bac393f3d94
2026-09-11,2605505.IB,2605505.IB,2605505.IB,26重庆债22,重庆市人民政府,general,2026-05-08,2033-05-11,9,1.68,CNY,1.6795,6.663,6.2261,9,100,已取得,完整,cached,cached,,,eligible,已具备样本汇总所需字段,a2c0db82-090c-488b-968d-250ebecc8e27,a53bb63b-3e2f-416f-ab5b-fa9632bd1c32;8906ebc2-e69a-4e83-99a3-3bac393f3d94
2026-09-11,2605483.IB,2605483.IB,2605483.IB,26吉林债15,吉林省人民政府,general,2026-04-29,2031-04-30,12.1404,1.53,CNY,1.5294,4.6329,4.4195,12.1404,100,已取得,完整,cached,cached,,,eligible,已具备样本汇总所需字段,a2c0db82-090c-488b-968d-250ebecc8e27,a53bb63b-3e2f-416f-ab5b-fa9632bd1c32;8906ebc2-e69a-4e83-99a3-3bac393f3d94
2026-09-11,2605477.IB,2605477.IB,2605477.IB,26吉林债09,吉林省人民政府,general,2026-04-29,2036-04-30,60,1.86,CNY,1.8343,9.6329,8.7331,60,100.225,已取得,完整,cached,cached,,,eligible,已具备样本汇总所需字段,a2c0db82-090c-488b-968d-250ebecc8e27,a53bb63b-3e2f-416f-ab5b-fa9632bd1c32;8906ebc2-e69a-4e83-99a3-3bac393f3d94
2026-09-11,2605467.IB,2605467.IB,2605467.IB,26四川债28,四川省人民政府,general,2026-04-24,2033-04-27,18.3252,1.67,CNY,1.5795,6.6247,6.1975,18.3252,100.562,已取得,完整,cached,cached,,,eligible,已具备样本汇总所需字段,a2c0db82-090c-488b-968d-250ebecc8e27,a53bb63b-3e2f-416f-ab5b-fa9632bd1c32;8906ebc2-e69a-4e83-99a3-3bac393f3d94
2026-09-11,2605464.IB,2605464.IB,2605464.IB,26甘肃债20,甘肃省人民政府,general,2026-04-23,2033-04-24,61.261,1.68,CNY,1.711,6.6164,6.1779,61.261,99.8043,已取得,完整,cached,cached,,,eligible,已具备样本汇总所需字段,a2c0db82-090c-488b-968d-250ebecc8e27,a53bb63b-3e2f-416f-ab5b-fa9632bd1c32;8906ebc2-e69a-4e83-99a3-3bac393f3d94
2026-09-11,2605457.IB,2605457.IB,2605457.IB,26山西债20,山西省人民政府,general,2026-04-23,2033-04-24,180.6,1.68,CNY,1.5959,6.6164,6.1865,180.6,100.5212,已取得,完整,cached,cached,,,eligible,已具备样本汇总所需字段,a2c0db82-090c-488b-968d-250ebecc8e27,a53bb63b-3e2f-416f-ab5b-fa9632bd1c32;8906ebc2-e69a-4e83-99a3-3bac393f3d94
2026-09-11,2605451.IB,2605451.IB,2605451.IB,26山西债14,山西省人民政府,general,2026-04-23,2031-04-24,25.2,1.55,CNY,1.5087,4.6164,4.4026,25.2,100.1799,已取得,完整,cached,cached,,,eligible,已具备样本汇总所需字段,a2c0db82-090c-488b-968d-250ebecc8e27,a53bb63b-3e2f-416f-ab5b-fa9632bd1c32;8906ebc2-e69a-4e83-99a3-3bac393f3d94
2026-09-11,2605439.IB,2605439.IB,2605439.IB,26广西债12,广西壮族自治区人民政府,general,2026-04-22,2029-04-23,107.21,1.38,CNY,1.385,2.6137,2.5406,107.21,99.9849,已取得,完整,cached,cached,,,eligible,已具备样本汇总所需字段,a2c0db82-090c-488b-968d-250ebecc8e27,a53bb63b-3e2f-416f-ab5b-fa9632bd1c32;8906ebc2-e69a-4e83-99a3-3bac393f3d94
2026-09-11,2605437.IB,2605437.IB,2605437.IB,26湖南债16,湖南省人民政府,general,2026-04-21,2033-04-22,31.78,1.69,CNY,1.6636,6.611,6.1743,31.78,100.1605,已取得,完整,cached,cached,,,eligible,已具备样本汇总所需字段,a2c0db82-090c-488b-968d-250ebecc8e27,a53bb63b-3e2f-416f-ab5b-fa9632bd1c32;8906ebc2-e69a-4e83-99a3-3bac393f3d94
2026-09-11,2605435.IB,2605435.IB,2605435.IB,26陕西债11,陕西省人民政府,general,2026-04-16,2036-04-17,149.1952,1.9,CNY,1.8351,9.5973,8.6831,149.1952,100.5681,已取得,完整,cached,cached,,,eligible,已具备样本汇总所需字段,a2c0db82-090c-488b-968d-250ebecc8e27,a53bb63b-3e2f-416f-ab5b-fa9632bd1c32;8906ebc2-e69a-4e83-99a3-3bac393f3d94
2026-09-11,2605430.IB,2605430.IB,2605430.IB,26新疆债11,新疆维吾尔自治区人民政府,general,2026-04-23,2033-04-24,49.87,1.68,CNY,1.5921,6.6164,6.1867,49.87,100.5447,已取得,完整,cached,cached,,,eligible,已具备样本汇总所需字段,a2c0db82-090c-488b-968d-250ebecc8e27,a53bb63b-3e2f-416f-ab5b-fa9632bd1c32;8906ebc2-e69a-4e83-99a3-3bac393f3d94
2026-09-11,2605429.IB,2605429.IB,2605429.IB,26新疆债10,新疆维吾尔自治区人民政府,general,2026-04-23,2041-04-24,36.63,2.19,CNY,2.0398,14.6164,12.3921,36.63,101.8893,已取得,完整,cached,cached,,,eligible,已具备样本汇总所需字段,a2c0db82-090c-488b-968d-250ebecc8e27,a53bb63b-3e2f-416f-ab5b-fa9632bd1c32;8906ebc2-e69a-4e83-99a3-3bac393f3d94
2026-09-11,2605416.IB,2605416.IB,2605416.IB,26黑龙江债06,黑龙江省人民政府,general,2026-04-09,2036-04-10,94.0682,1.92,CNY,1.769,9.5781,8.6628,94.0682,101.3236,已取得,完整,cached,cached,,,eligible,已具备样本汇总所需字段,a2c0db82-090c-488b-968d-250ebecc8e27,a53bb63b-3e2f-416f-ab5b-fa9632bd1c32;8906ebc2-e69a-4e83-99a3-3bac393f3d94
2026-09-11,2605413.IB,2605413.IB,2605413.IB,26河南债24,河南省人民政府,general,2026-04-01,2036-04-02,126.0776,1.96,CNY,1.7618,9.5562,8.6273,126.0776,101.7359,已取得,完整,cached,cached,,,eligible,已具备样本汇总所需字段,a2c0db82-090c-488b-968d-250ebecc8e27,a53bb63b-3e2f-416f-ab5b-fa9632bd1c32;8906ebc2-e69a-4e83-99a3-3bac393f3d94
2026-09-11,2605412.IB,2605412.IB,2605412.IB,26河南债23,河南省人民政府,general,2026-04-01,2033-04-02,143.5423,1.77,CNY,1.7274,6.5562,6.1017,143.5423,100.2579,已取得,完整,cached,cached,,,eligible,已具备样本汇总所需字段,a2c0db82-090c-488b-968d-250ebecc8e27,a53bb63b-3e2f-416f-ab5b-fa9632bd1c32;8906ebc2-e69a-4e83-99a3-3bac393f3d94
2026-09-11,2605411.IB,2605411.IB,2605411.IB,26河南债22,河南省人民政府,general,2026-04-01,2033-04-02,159.1201,1.77,CNY,1.7094,6.5562,6.103,159.1201,100.3693,已取得,完整,cached,cached,,,eligible,已具备样本汇总所需字段,a2c0db82-090c-488b-968d-250ebecc8e27,a53bb63b-3e2f-416f-ab5b-fa9632bd1c32;8906ebc2-e69a-4e83-99a3-3bac393f3d94
2026-09-11,2605394.IB,2605394.IB,2605394.IB,26海南债16,海南省人民政府,general,2026-03-26,2036-03-27,43.93,1.97,CNY,1.8237,9.5397,8.6021,43.93,101.2754,已取得,完整,cached,cached,,,eligible,已具备样本汇总所需字段,a2c0db82-090c-488b-968d-250ebecc8e27,a53bb63b-3e2f-416f-ab5b-fa9632bd1c32;8906ebc2-e69a-4e83-99a3-3bac393f3d94
2026-09-11,2605393.IB,2605393.IB,2605393.IB,26海南债15,海南省人民政府,general,2026-03-26,2033-03-27,39,1.75,CNY,1.7242,6.5397,6.0893,39,100.1543,已取得,完整,cached,cached,,,eligible,已具备样本汇总所需字段,a2c0db82-090c-488b-968d-250ebecc8e27,a53bb63b-3e2f-416f-ab5b-fa9632bd1c32;8906ebc2-e69a-4e83-99a3-3bac393f3d94
2026-09-11,2605388.IB,2605388.IB,2605388.IB,26海南债10,海南省人民政府,general,2026-03-26,2033-03-27,30,1.75,CNY,1.7242,6.5397,6.0893,30,100.1543,已取得,完整,cached,cached,,,eligible,已具备样本汇总所需字段,a2c0db82-090c-488b-968d-250ebecc8e27,a53bb63b-3e2f-416f-ab5b-fa9632bd1c32;8906ebc2-e69a-4e83-99a3-3bac393f3d94
2026-09-11,2605387.IB,2605387.IB,2605387.IB,26海南债09,海南省人民政府,general,2026-03-26,2031-03-27,24,1.62,CNY,1.6466,4.5397,4.3144,24,99.8812,已取得,完整,cached,cached,,,eligible,已具备样本汇总所需字段,a2c0db82-090c-488b-968d-250ebecc8e27,a53bb63b-3e2f-416f-ab5b-fa9632bd1c32;8906ebc2-e69a-4e83-99a3-3bac393f3d94
2026-09-11,2605385.IB,2605385.IB,2605385.IB,26河北债20,河北省人民政府,general,2026-03-25,2036-03-26,104.81,1.99,CNY,1.7608,9.537,8.5979,104.81,102.0041,已取得,完整,cached,cached,,,eligible,已具备样本汇总所需字段,a2c0db82-090c-488b-968d-250ebecc8e27,a53bb63b-3e2f-416f-ab5b-fa9632bd1c32;8906ebc2-e69a-4e83-99a3-3bac393f3d94
2026-09-11,2605381.IB,2605381.IB,2605381.IB,26吉林债05,吉林省人民政府,general,2026-03-26,2033-03-27,70.6031,1.79,CNY,1.7659,6.5397,6.0792,70.6031,100.144,已取得,完整,cached,cached,,,eligible,已具备样本汇总所需字段,a2c0db82-090c-488b-968d-250ebecc8e27,a53bb63b-3e2f-416f-ab5b-fa9632bd1c32;8906ebc2-e69a-4e83-99a3-3bac393f3d94
2026-09-11,2605380.IB,2605380.IB,2605380.IB,26吉林债04,吉林省人民政府,general,2026-03-26,2033-03-27,86.3608,1.79,CNY,1.8298,6.5397,6.0745,86.3608,99.7527,已取得,完整,cached,cached,,,eligible,已具备样本汇总所需字段,a2c0db82-090c-488b-968d-250ebecc8e27,a53bb63b-3e2f-416f-ab5b-fa9632bd1c32;8906ebc2-e69a-4e83-99a3-3bac393f3d94
2026-09-11,2605377.IB,2605377.IB,2605377.IB,26吉林债01,吉林省人民政府,general,2026-03-26,2036-03-27,18.5797,2.01,CNY,1.8498,9.5397,8.5854,18.5797,101.3952,已取得,完整,cached,cached,,,eligible,已具备样本汇总所需字段,a2c0db82-090c-488b-968d-250ebecc8e27,a53bb63b-3e2f-416f-ab5b-fa9632bd1c32;8906ebc2-e69a-4e83-99a3-3bac393f3d94
2026-09-11,2605376.IB,2605376.IB,2605376.IB,26宁夏债05,宁夏回族自治区人民政府,general,2026-03-25,2033-03-26,38.96,1.75,CNY,1.7547,6.537,6.0843,38.96,99.9677,已取得,完整,cached,cached,,,eligible,已具备样本汇总所需字段,a2c0db82-090c-488b-968d-250ebecc8e27,a53bb63b-3e2f-416f-ab5b-fa9632bd1c32;8906ebc2-e69a-4e83-99a3-3bac393f3d94
2026-09-11,2605373.IB,2605373.IB,2605373.IB,26贵州债03,贵州省人民政府,general,2026-03-23,2036-03-24,236.2499,2,CNY,1.7893,9.5315,8.5863,236.2499,101.8395,已取得,完整,cached,cached,,,eligible,已具备样本汇总所需字段,a2c0db82-090c-488b-968d-250ebecc8e27,a53bb63b-3e2f-416f-ab5b-fa9632bd1c32;8906ebc2-e69a-4e83-99a3-3bac393f3d94
2026-09-11,2605368.IB,2605368.IB,2605368.IB,26新疆债05,新疆维吾尔自治区人民政府,general,2026-03-25,2036-03-26,72.39,1.98,CNY,1.7612,9.537,8.6015,72.39,101.9136,已取得,完整,cached,cached,,,eligible,已具备样本汇总所需字段,a2c0db82-090c-488b-968d-250ebecc8e27,a53bb63b-3e2f-416f-ab5b-fa9632bd1c32;8906ebc2-e69a-4e83-99a3-3bac393f3d94
2026-09-11,2605367.IB,2605367.IB,2605367.IB,26新疆债04,新疆维吾尔自治区人民政府,general,2026-03-25,2031-03-26,10.29,1.62,CNY,1.4791,4.537,4.3195,10.29,100.611,已取得,完整,cached,cached,,,eligible,已具备样本汇总所需字段,a2c0db82-090c-488b-968d-250ebecc8e27,a53bb63b-3e2f-416f-ab5b-fa9632bd1c32;8906ebc2-e69a-4e83-99a3-3bac393f3d94
2026-09-11,2605362.IB,2605362.IB,2605362.IB,26山东债29,山东省人民政府,general,2026-03-20,2036-03-23,112.68,1.97,CNY,1.759,9.5288,8.5971,112.68,101.8427,已取得,完整,cached,cached,,,eligible,已具备样本汇总所需字段,a2c0db82-090c-488b-968d-250ebecc8e27,a53bb63b-3e2f-416f-ab5b-fa9632bd1c32;8906ebc2-e69a-4e83-99a3-3bac393f3d94
2026-09-11,2605352.IB,2605352.IB,2605352.IB,26浙江债16,浙江省人民政府,general,2026-03-24,2036-03-25,82.4276,1.88,CNY,1.7509,9.5342,8.6357,82.4276,101.1296,已取得,完整,cached,cached,,,eligible,已具备样本汇总所需字段,a2c0db82-090c-488b-968d-250ebecc8e27,a53bb63b-3e2f-416f-ab5b-fa9632bd1c32;8906ebc2-e69a-4e83-99a3-3bac393f3d94
2026-09-11,2605350.IB,2605350.IB,2605350.IB,26重庆债18,重庆市人民政府,general,2026-03-19,2033-03-20,37.8,1.75,CNY,1.6403,6.5205,6.0766,37.8,100.6699,已取得,完整,cached,cached,,,eligible,已具备样本汇总所需字段,a2c0db82-090c-488b-968d-250ebecc8e27,a53bb63b-3e2f-416f-ab5b-fa9632bd1c32;8906ebc2-e69a-4e83-99a3-3bac393f3d94
2026-09-11,2605344.IB,2605344.IB,2605344.IB,26重庆债12,重庆市人民政府,general,2026-03-19,2031-03-20,4.5,1.62,CNY,1.6632,4.5205,4.2947,4.5,99.8102,已取得,完整,cached,cached,,,eligible,已具备样本汇总所需字段,a2c0db82-090c-488b-968d-250ebecc8e27,a53bb63b-3e2f-416f-ab5b-fa9632bd1c32;8906ebc2-e69a-4e83-99a3-3bac393f3d94
2026-09-11,2605333.IB,2605333.IB,2605333.IB,26甘肃债03,甘肃省人民政府,general,2026-03-17,2036-03-18,106.8249,2,CNY,1.9481,9.5151,8.5555,106.8249,100.4485,已取得,完整,cached,cached,,,eligible,已具备样本汇总所需字段,a2c0db82-090c-488b-968d-250ebecc8e27,a53bb63b-3e2f-416f-ab5b-fa9632bd1c32;8906ebc2-e69a-4e83-99a3-3bac393f3d94
2026-09-11,2605325.IB,2605325.IB,2605325.IB,26江西债11,江西省人民政府,general,2026-03-20,2036-03-23,81.4071,1.98,CNY,1.764,9.5288,8.5931,81.4071,101.887,已取得,完整,cached,cached,,,eligible,已具备样本汇总所需字段,a2c0db82-090c-488b-968d-250ebecc8e27,a53bb63b-3e2f-416f-ab5b-fa9632bd1c32;8906ebc2-e69a-4e83-99a3-3bac393f3d94
2026-09-11,2605324.IB,2605324.IB,2605324.IB,26大连债10,大连市人民政府,general,2026-03-16,2031-03-17,16.2,1.61,CNY,1.4465,4.5123,4.2976,16.2,100.7064,已取得,完整,cached,cached,,,eligible,已具备样本汇总所需字段,a2c0db82-090c-488b-968d-250ebecc8e27,a53bb63b-3e2f-416f-ab5b-fa9632bd1c32;8906ebc2-e69a-4e83-99a3-3bac393f3d94
2026-09-11,2605314.IB,2605314.IB,2605314.IB,26天津债13,天津市人民政府,general,2026-03-12,2036-03-13,4.4,1.95,CNY,1.95,9.5014,8.5598,4.4,100,已取得,完整,cached,cached,,,eligible,已具备样本汇总所需字段,a2c0db82-090c-488b-968d-250ebecc8e27,a53bb63b-3e2f-416f-ab5b-fa9632bd1c32;8906ebc2-e69a-4e83-99a3-3bac393f3d94
2026-09-11,2605313.IB,2605313.IB,2605313.IB,26天津债12,天津市人民政府,general,2026-03-12,2031-03-13,18.546,1.6,CNY,1.4993,4.5014,4.2852,18.546,100.432,已取得,完整,cached,cached,,,eligible,已具备样本汇总所需字段,a2c0db82-090c-488b-968d-250ebecc8e27,a53bb63b-3e2f-416f-ab5b-fa9632bd1c32;8906ebc2-e69a-4e83-99a3-3bac393f3d94
2026-09-11,2605302.IB,2605302.IB,2605302.IB,26青岛债20,青岛市人民政府,general,2026-03-10,2036-03-11,16,1.97,CNY,1.9793,9.4959,8.6287,16,99.92,已取得,完整,cached,cached,,,excluded,剩余期限取整为 9 年，不在目标期限内,a2c0db82-090c-488b-968d-250ebecc8e27,a53bb63b-3e2f-416f-ab5b-fa9632bd1c32;8906ebc2-e69a-4e83-99a3-3bac393f3d94
